overall_qual gr_liv_area,overall_qual year_built,overall_qual garage_yr_blt,overall_qual year_remod/add,overall_qual,overall_qual kitchen_qual,gr_liv_area bsmt_qual,overall_qual^2,overall_qual exter_qual,gr_liv_area exter_qual,overall_qual bsmt_qual,overall_qual garage_cars,gr_liv_area kitchen_qual,overall_qual 1st_flr_sf,overall_qual garage_area,overall_qual total_bsmt_sf,overall_qual totrms_abvgrd,overall_qual heating_qc,gr_liv_area garage_cars,kitchen_qual garage_cars,gr_liv_area heating_qc,garage_cars bsmt_qual,1st_flr_sf bsmt_qual,garage_area bsmt_qual,exter_qual garage_cars,gr_liv_area garage_area,gr_liv_area total_bsmt_sf,overall_qual full_bath,kitchen_qual bsmt_qual,total_bsmt_sf garage_cars,kitchen_qual garage_area,kitchen_qual total_bsmt_sf,total_bsmt_sf bsmt_qual,gr_liv_area garage_finish,exter_qual garage_area
19008.0,16040.0,16040.0,16048.0,8.0,32.0,11880.0,64.0,32.0,9504.0,40.0,24.0,9504.0,9264.0,6824.0,9264.0,72.0,40.0,7128.0,12.0,11880.0,15.0,5790.0,4265.0,12.0,2026728.0,2751408.0,24.0,20.0,3474.0,3412.0,4632.0,5790.0,4752.0,3412.0
9576.0,14035.0,14035.0,14042.0,7.0,28.0,5472.0,49.0,28.0,5472.0,28.0,14.0,5472.0,9576.0,3318.0,9576.0,42.0,35.0,2736.0,8.0,6840.0,8.0,5472.0,1896.0,8.0,648432.0,1871424.0,14.0,16.0,2736.0,1896.0,5472.0,5472.0,2736.0,1896.0
8496.0,11808.0,11808.0,11808.0,6.0,18.0,4248.0,36.0,18.0,4248.0,18.0,12.0,4248.0,4248.0,4656.0,4248.0,42.0,24.0,2832.0,6.0,5664.0,6.0,2124.0,2328.0,6.0,1098816.0,1002528.0,12.0,9.0,1416.0,2328.0,2124.0,2124.0,2832.0,2328.0
7560.0,14021.0,14021.0,14021.0,7.0,28.0,4320.0,49.0,28.0,4320.0,28.0,14.0,4320.0,3710.0,3472.0,3710.0,28.0,35.0,2160.0,8.0,5400.0,8.0,2120.0,1984.0,8.0,535680.0,572400.0,14.0,16.0,1060.0,1984.0,2120.0,2120.0,2160.0,1984.0
8352.0,11808.0,11808.0,11808.0,6.0,18.0,2784.0,36.0,18.0,4176.0,12.0,12.0,4176.0,8352.0,3456.0,8352.0,30.0,24.0,2784.0,6.0,5568.0,4.0,2784.0,1152.0,6.0,801792.0,1937664.0,6.0,6.0,2784.0,1728.0,4176.0,2784.0,2784.0,1728.0
12208.0,13951.0,13951.0,14021.0,7.0,28.0,6976.0,49.0,28.0,6976.0,28.0,14.0,6976.0,7098.0,3199.0,6972.0,49.0,35.0,3488.0,8.0,8720.0,8.0,4056.0,1828.0,8.0,797008.0,1737024.0,14.0,16.0,1992.0,1828.0,3984.0,3984.0,3488.0,1828.0
6070.0,9835.0,9835.0,9835.0,5.0,15.0,3642.0,25.0,15.0,3642.0,15.0,5.0,3642.0,6070.0,1590.0,6070.0,25.0,15.0,1214.0,3.0,3642.0,3.0,3642.0,954.0,3.0,386052.0,1473796.0,10.0,9.0,1214.0,954.0,3642.0,3642.0,2428.0,954.0
6540.0,11640.0,11640.0,12036.0,6.0,18.0,2180.0,36.0,18.0,3270.0,12.0,6.0,3270.0,4560.0,1440.0,4320.0,30.0,24.0,1090.0,3.0,4360.0,2.0,1520.0,480.0,3.0,261600.0,784800.0,6.0,6.0,720.0,720.0,2160.0,1440.0,1090.0,720.0
7248.0,11862.0,11862.0,11862.0,6.0,18.0,4832.0,36.0,24.0,4832.0,24.0,12.0,3624.0,7248.0,3276.0,7248.0,36.0,18.0,2416.0,6.0,3624.0,8.0,4832.0,2184.0,8.0,659568.0,1459264.0,6.0,12.0,2416.0,1638.0,3624.0,4832.0,2416.0,2184.0
6612.0,11880.0,11880.0,11880.0,6.0,18.0,4408.0,36.0,18.0,3306.0,24.0,12.0,3306.0,6612.0,3492.0,5928.0,30.0,18.0,2204.0,6.0,3306.0,8.0,4408.0,2328.0,6.0,641364.0,1088776.0,6.0,12.0,1976.0,1746.0,2964.0,3952.0,2204.0,1746.0
7365.0,9840.0,9840.0,10015.0,5.0,25.0,4419.0,25.0,15.0,4419.0,15.0,5.0,7365.0,7365.0,2260.0,7185.0,25.0,25.0,1473.0,5.0,7365.0,3.0,4419.0,1356.0,3.0,665796.0,2116701.0,5.0,15.0,1437.0,2260.0,7185.0,4311.0,1473.0,1356.0
2172.0,3840.0,3840.0,3900.0,2.0,6.0,2172.0,4.0,4.0,2172.0,4.0,4.0,3258.0,1446.0,800.0,1446.0,10.0,6.0,2172.0,6.0,3258.0,4.0,1446.0,800.0,4.0,434400.0,785178.0,2.0,6.0,1446.0,1200.0,2169.0,1446.0,1086.0,800.0
3060.0,7700.0,7704.0,7800.0,4.0,16.0,2295.0,16.0,12.0,2295.0,12.0,4.0,3060.0,3060.0,800.0,3060.0,16.0,12.0,765.0,4.0,2295.0,3.0,2295.0,600.0,3.0,153000.0,585225.0,4.0,12.0,765.0,800.0,3060.0,2295.0,765.0,600.0
16786.0,13972.0,13972.0,13979.0,7.0,28.0,9592.0,49.0,28.0,9592.0,28.0,21.0,9592.0,9681.0,5838.0,9653.0,56.0,35.0,7194.0,12.0,11990.0,12.0,5532.0,3336.0,12.0,1999932.0,3306842.0,14.0,16.0,4137.0,3336.0,5516.0,5516.0,7194.0,3336.0
4320.0,9860.0,9885.0,10000.0,5.0,25.0,2592.0,25.0,15.0,2592.0,15.0,10.0,4320.0,4320.0,2880.0,4320.0,25.0,20.0,1728.0,10.0,3456.0,6.0,2592.0,1728.0,6.0,497664.0,746496.0,5.0,15.0,1728.0,2880.0,4320.0,2592.0,2592.0,1728.0
12740.0,13755.0,13755.0,13916.0,7.0,28.0,5460.0,49.0,21.0,5460.0,21.0,14.0,7280.0,6314.0,3444.0,6048.0,56.0,21.0,3640.0,8.0,5460.0,6.0,2706.0,1476.0,6.0,895440.0,1572480.0,7.0,12.0,1728.0,1968.0,3456.0,2592.0,1820.0,1476.0
13616.0,16056.0,16056.0,16056.0,8.0,32.0,6808.0,64.0,32.0,6808.0,32.0,24.0,6808.0,13616.0,6752.0,13616.0,56.0,40.0,5106.0,12.0,8510.0,12.0,6808.0,3376.0,12.0,1436488.0,2896804.0,16.0,16.0,5106.0,3376.0,6808.0,6808.0,3404.0,3376.0
9506.0,14063.0,14070.0,14070.0,7.0,28.0,5432.0,49.0,28.0,5432.0,28.0,14.0,5432.0,9506.0,3388.0,9506.0,42.0,35.0,2716.0,8.0,6790.0,8.0,5432.0,1936.0,8.0,657272.0,1844164.0,14.0,16.0,2716.0,1936.0,5432.0,5432.0,2716.0,1936.0
12418.0,13517.0,13517.0,13650.0,7.0,21.0,5322.0,49.0,21.0,5322.0,21.0,14.0,5322.0,7154.0,3276.0,6664.0,56.0,28.0,3548.0,6.0,7096.0,6.0,3066.0,1404.0,6.0,830232.0,1688848.0,14.0,9.0,1904.0,1404.0,2856.0,2856.0,1774.0,1404.0
10871.0,14035.0,14035.0,14042.0,7.0,28.0,6212.0,49.0,28.0,6212.0,28.0,14.0,6212.0,5292.0,4305.0,5292.0,42.0,35.0,3106.0,8.0,7765.0,8.0,3024.0,2460.0,8.0,955095.0,1174068.0,14.0,16.0,1512.0,2460.0,3024.0,3024.0,3106.0,2460.0
14488.0,16016.0,16016.0,16016.0,8.0,32.0,7244.0,64.0,32.0,7244.0,32.0,16.0,7244.0,7776.0,4520.0,7776.0,56.0,40.0,3622.0,8.0,9055.0,8.0,3888.0,2260.0,8.0,1023215.0,1760292.0,16.0,16.0,1944.0,2260.0,3888.0,3888.0,3622.0,2260.0
9919.0,13979.0,13979.0,13986.0,7.0,28.0,5668.0,49.0,28.0,5668.0,28.0,14.0,5668.0,9919.0,3577.0,9919.0,49.0,35.0,2834.0,8.0,7085.0,8.0,5668.0,2044.0,8.0,724087.0,2007889.0,14.0,16.0,2834.0,2044.0,5668.0,5668.0,1417.0,2044.0
5040.0,9780.0,9820.0,9780.0,5.0,10.0,3024.0,25.0,15.0,3024.0,15.0,5.0,2016.0,5040.0,1540.0,5040.0,30.0,25.0,1008.0,2.0,5040.0,3.0,3024.0,924.0,3.0,310464.0,1016064.0,5.0,6.0,1008.0,616.0,2016.0,3024.0,1008.0,924.0
15320.0,15936.0,15936.0,15936.0,8.0,32.0,7660.0,64.0,32.0,7660.0,32.0,16.0,7660.0,7416.0,4048.0,7264.0,64.0,40.0,3830.0,8.0,9575.0,8.0,3708.0,2024.0,8.0,968990.0,1738820.0,16.0,16.0,1816.0,2024.0,3632.0,3632.0,5745.0,2024.0
4800.0,9795.0,9795.0,10000.0,5.0,10.0,2880.0,25.0,15.0,2880.0,15.0,5.0,1920.0,4800.0,1960.0,4800.0,20.0,25.0,960.0,2.0,4800.0,3.0,2880.0,1176.0,3.0,376320.0,921600.0,5.0,6.0,960.0,784.0,1920.0,2880.0,960.0,1176.0
7374.0,11880.0,11880.0,11952.0,6.0,24.0,4916.0,36.0,18.0,3687.0,24.0,12.0,4916.0,3366.0,2772.0,3366.0,30.0,18.0,2458.0,8.0,3687.0,8.0,2244.0,1848.0,6.0,567798.0,689469.0,6.0,16.0,1122.0,1848.0,2244.0,2244.0,3687.0,1386.0
5280.0,9790.0,9790.0,9960.0,5.0,15.0,3168.0,25.0,15.0,3168.0,15.0,5.0,3168.0,5280.0,1540.0,5280.0,30.0,10.0,1056.0,3.0,2112.0,3.0,3168.0,924.0,3.0,325248.0,1115136.0,5.0,9.0,1056.0,924.0,3168.0,3168.0,2112.0,924.0
8088.0,11796.0,11796.0,11796.0,6.0,18.0,4044.0,36.0,18.0,4044.0,18.0,12.0,4044.0,3960.0,2718.0,3960.0,36.0,18.0,2696.0,6.0,4044.0,6.0,1980.0,1359.0,6.0,610644.0,889680.0,6.0,9.0,1320.0,1359.0,1980.0,1980.0,2696.0,1359.0
43160.0,19940.0,19940.0,19950.0,10.0,50.0,21580.0,100.0,50.0,21580.0,50.0,30.0,21580.0,24440.0,8320.0,24440.0,100.0,50.0,12948.0,15.0,21580.0,15.0,12220.0,4160.0,15.0,3590912.0,10548304.0,30.0,25.0,7332.0,4160.0,12220.0,12220.0,12948.0,4160.0
4784.0,7664.0,7828.0,7960.0,4.0,12.0,3588.0,16.0,12.0,3588.0,12.0,8.0,3588.0,4784.0,1760.0,4784.0,20.0,20.0,2392.0,6.0,5980.0,6.0,3588.0,1320.0,6.0,526240.0,1430416.0,4.0,9.0,2392.0,1320.0,3588.0,3588.0,1196.0,1320.0
13713.0,14028.0,14028.0,14035.0,7.0,28.0,7836.0,49.0,28.0,7836.0,28.0,14.0,7836.0,5929.0,3038.0,5929.0,56.0,35.0,3918.0,8.0,9795.0,8.0,3388.0,1736.0,8.0,850206.0,1659273.0,14.0,16.0,1694.0,1736.0,3388.0,3388.0,5877.0,1736.0
12313.0,13944.0,13944.0,13951.0,7.0,28.0,7036.0,49.0,28.0,7036.0,28.0,14.0,7036.0,6608.0,3675.0,10143.0,49.0,28.0,3518.0,8.0,7036.0,8.0,3776.0,2100.0,8.0,923475.0,2548791.0,14.0,16.0,2898.0,2100.0,5796.0,5796.0,1759.0,2100.0
15127.0,14007.0,14007.0,14007.0,7.0,28.0,8644.0,49.0,28.0,8644.0,28.0,14.0,8644.0,9030.0,3990.0,8799.0,56.0,35.0,4322.0,8.0,10805.0,8.0,5160.0,2280.0,8.0,1231770.0,2716377.0,14.0,16.0,2514.0,2280.0,5028.0,5028.0,4322.0,2280.0
4512.0,11904.0,11904.0,11904.0,6.0,18.0,3008.0,36.0,18.0,2256.0,24.0,6.0,2256.0,4512.0,1584.0,4464.0,24.0,18.0,752.0,3.0,2256.0,4.0,3008.0,1056.0,3.0,198528.0,559488.0,6.0,12.0,744.0,792.0,2232.0,2976.0,752.0,792.0
4080.0,9910.0,9910.0,9910.0,5.0,15.0,2448.0,25.0,15.0,2448.0,15.0,5.0,2448.0,4080.0,1320.0,4080.0,25.0,15.0,816.0,3.0,2448.0,3.0,2448.0,792.0,3.0,215424.0,665856.0,5.0,9.0,816.0,792.0,2448.0,2448.0,816.0,792.0
4420.0,9915.0,9915.0,9915.0,5.0,20.0,3536.0,25.0,15.0,2652.0,20.0,10.0,3536.0,4420.0,2520.0,4200.0,25.0,20.0,1768.0,8.0,3536.0,8.0,3536.0,2016.0,6.0,445536.0,742560.0,5.0,16.0,1680.0,2016.0,3360.0,3360.0,1768.0,1512.0
11298.0,14035.0,14035.0,14042.0,7.0,28.0,6456.0,49.0,28.0,6456.0,28.0,21.0,6456.0,11298.0,6055.0,11298.0,49.0,35.0,4842.0,12.0,8070.0,12.0,6456.0,3460.0,12.0,1396110.0,2604996.0,14.0,16.0,4842.0,3460.0,6456.0,6456.0,3228.0,3460.0
9096.0,11964.0,11964.0,11970.0,6.0,24.0,6064.0,36.0,18.0,4548.0,24.0,12.0,6064.0,4242.0,2454.0,4242.0,42.0,24.0,3032.0,8.0,6064.0,8.0,2828.0,1636.0,6.0,620044.0,1071812.0,12.0,16.0,1414.0,1636.0,2828.0,2828.0,4548.0,1227.0
4485.0,9840.0,9840.0,9840.0,5.0,15.0,2691.0,25.0,15.0,2691.0,15.0,5.0,2691.0,4485.0,1320.0,4380.0,25.0,15.0,897.0,3.0,2691.0,3.0,2691.0,792.0,3.0,236808.0,785772.0,5.0,9.0,876.0,792.0,2628.0,2628.0,1794.0,792.0
15701.0,13930.0,13930.0,13937.0,7.0,28.0,8972.0,49.0,28.0,8972.0,28.0,21.0,8972.0,7854.0,5222.0,4900.0,56.0,28.0,6729.0,12.0,8972.0,12.0,4488.0,2984.0,12.0,1673278.0,1570100.0,14.0,16.0,2100.0,2984.0,2800.0,2800.0,4486.0,2984.0
12544.0,16008.0,16008.0,16016.0,8.0,32.0,6272.0,64.0,32.0,6272.0,32.0,16.0,6272.0,12544.0,4512.0,12544.0,48.0,40.0,3136.0,8.0,7840.0,8.0,6272.0,2256.0,8.0,884352.0,2458624.0,16.0,16.0,3136.0,2256.0,6272.0,6272.0,3136.0,2256.0
5320.0,9760.0,9760.0,9760.0,5.0,10.0,3192.0,25.0,15.0,3192.0,15.0,5.0,2128.0,5320.0,1590.0,4320.0,20.0,15.0,1064.0,2.0,3192.0,3.0,3192.0,954.0,3.0,338352.0,919296.0,5.0,6.0,864.0,636.0,1728.0,2592.0,1064.0,954.0
8100.0,9845.0,9845.0,9845.0,5.0,15.0,4860.0,25.0,15.0,4860.0,15.0,10.0,4860.0,3900.0,2310.0,3900.0,35.0,25.0,3240.0,6.0,8100.0,6.0,2340.0,1386.0,6.0,748440.0,1263600.0,10.0,9.0,1560.0,1386.0,2340.0,2340.0,4860.0,1386.0
5060.0,9600.0,9600.0,9750.0,5.0,15.0,3036.0,25.0,15.0,3036.0,15.0,5.0,3036.0,5060.0,2145.0,4080.0,25.0,15.0,1012.0,3.0,3036.0,3.0,3036.0,1287.0,3.0,434148.0,825792.0,5.0,9.0,816.0,1287.0,2448.0,2448.0,1012.0,1287.0
7896.0,12030.0,12030.0,12036.0,6.0,24.0,5264.0,36.0,24.0,5264.0,24.0,12.0,5264.0,7896.0,2382.0,7896.0,36.0,30.0,2632.0,8.0,6580.0,8.0,5264.0,1588.0,8.0,522452.0,1731856.0,12.0,16.0,2632.0,1588.0,5264.0,5264.0,3948.0,1588.0
3380.0,7828.0,7828.0,7828.0,4.0,12.0,0.0,16.0,12.0,2535.0,0.0,4.0,2535.0,3380.0,1160.0,0.0,20.0,20.0,845.0,3.0,4225.0,0.0,0.0,0.0,3.0,245050.0,0.0,4.0,0.0,0.0,870.0,0.0,0.0,845.0,870.0
15652.0,13979.0,13979.0,13979.0,7.0,28.0,8944.0,49.0,21.0,6708.0,28.0,14.0,8944.0,6951.0,4494.0,6748.0,56.0,28.0,4472.0,8.0,8944.0,8.0,3972.0,2568.0,6.0,1435512.0,2155504.0,14.0,16.0,1928.0,2568.0,3856.0,3856.0,6708.0,1926.0
3150.0,9850.0,9850.0,9850.0,5.0,25.0,2520.0,25.0,15.0,1890.0,20.0,0.0,3150.0,3150.0,0.0,3150.0,15.0,25.0,0.0,0.0,3150.0,0.0,2520.0,0.0,0.0,0.0,396900.0,5.0,20.0,0.0,0.0,3150.0,2520.0,0.0,0.0
10871.0,13972.0,13972.0,13972.0,7.0,28.0,6212.0,49.0,28.0,6212.0,28.0,14.0,6212.0,4837.0,2940.0,4837.0,42.0,28.0,3106.0,8.0,6212.0,8.0,2764.0,1680.0,8.0,652260.0,1073123.0,14.0,16.0,1382.0,1680.0,2764.0,2764.0,4659.0,1680.0
25552.0,15472.0,15472.0,15984.0,8.0,24.0,12776.0,64.0,24.0,9582.0,32.0,16.0,9582.0,15520.0,3040.0,7720.0,80.0,24.0,6388.0,6.0,9582.0,8.0,7760.0,1520.0,6.0,1213720.0,3082210.0,16.0,12.0,1930.0,1140.0,2895.0,3860.0,3194.0,1140.0
6816.0,11790.0,11790.0,11790.0,6.0,18.0,3408.0,36.0,18.0,3408.0,18.0,6.0,3408.0,6816.0,2304.0,6816.0,30.0,18.0,1136.0,3.0,3408.0,3.0,3408.0,1152.0,3.0,436224.0,1290496.0,6.0,9.0,1136.0,1152.0,3408.0,3408.0,2272.0,1152.0
5088.0,12024.0,12024.0,12024.0,6.0,24.0,3392.0,36.0,24.0,3392.0,24.0,12.0,3392.0,5088.0,2520.0,5088.0,24.0,30.0,1696.0,8.0,4240.0,8.0,3392.0,1680.0,8.0,356160.0,719104.0,6.0,16.0,1696.0,1680.0,3392.0,3392.0,2544.0,1680.0
7266.0,11856.0,11856.0,11856.0,6.0,24.0,4844.0,36.0,18.0,3633.0,24.0,12.0,4844.0,7266.0,2766.0,7266.0,36.0,18.0,2422.0,8.0,3633.0,8.0,4844.0,1844.0,6.0,558271.0,1466521.0,12.0,16.0,2422.0,1844.0,4844.0,4844.0,3633.0,1383.0
7536.0,12048.0,12048.0,12048.0,6.0,24.0,5024.0,36.0,24.0,5024.0,24.0,12.0,5024.0,7536.0,3846.0,6870.0,30.0,30.0,2512.0,8.0,6280.0,8.0,5024.0,2564.0,8.0,805096.0,1438120.0,6.0,16.0,2290.0,2564.0,4580.0,4580.0,3768.0,2564.0
7710.0,11556.0,11700.0,11700.0,6.0,18.0,3855.0,36.0,18.0,3855.0,18.0,12.0,3855.0,5166.0,3036.0,5166.0,36.0,30.0,2570.0,6.0,6425.0,6.0,2583.0,1518.0,6.0,650210.0,1106385.0,6.0,9.0,1722.0,1518.0,2583.0,2583.0,3855.0,1518.0
11860.0,9460.0,9925.0,9825.0,5.0,15.0,7116.0,25.0,15.0,7116.0,15.0,5.0,7116.0,6890.0,2160.0,4970.0,55.0,15.0,2372.0,3.0,7116.0,3.0,4134.0,1296.0,3.0,1024704.0,2357768.0,10.0,9.0,994.0,1296.0,2982.0,2982.0,4744.0,1296.0
10486.0,14042.0,14042.0,14042.0,7.0,28.0,5992.0,49.0,28.0,5992.0,28.0,14.0,5992.0,10486.0,4725.0,10486.0,35.0,35.0,2996.0,8.0,7490.0,8.0,5992.0,2700.0,8.0,1011150.0,2244004.0,14.0,16.0,2996.0,2700.0,5992.0,5992.0,2996.0,2700.0
13584.0,11508.0,11700.0,11970.0,6.0,18.0,6792.0,36.0,18.0,6792.0,18.0,6.0,6792.0,6600.0,2448.0,6600.0,48.0,30.0,2264.0,3.0,11320.0,3.0,3300.0,1224.0,3.0,923712.0,2490400.0,12.0,9.0,1100.0,1224.0,3300.0,3300.0,2264.0,1224.0
14630.0,13811.0,13811.0,13811.0,7.0,21.0,8360.0,49.0,21.0,6270.0,28.0,14.0,6270.0,7749.0,3388.0,7749.0,49.0,35.0,4180.0,6.0,10450.0,8.0,4428.0,1936.0,6.0,1011560.0,2313630.0,14.0,12.0,2214.0,1452.0,3321.0,4428.0,4180.0,1452.0
20916.0,18045.0,18045.0,18054.0,9.0,45.0,11620.0,81.0,45.0,11620.0,45.0,27.0,11620.0,10638.0,6624.0,10575.0,99.0,45.0,6972.0,15.0,11620.0,15.0,5910.0,3680.0,15.0,1710464.0,2730700.0,27.0,25.0,3525.0,3680.0,5875.0,5875.0,6972.0,3680.0
9898.0,14028.0,14028.0,14028.0,7.0,28.0,5656.0,49.0,28.0,5656.0,28.0,14.0,5656.0,9898.0,2786.0,9625.0,42.0,35.0,2828.0,8.0,7070.0,8.0,5656.0,1592.0,8.0,562772.0,1944250.0,14.0,16.0,2750.0,1592.0,5500.0,5500.0,4242.0,1592.0
6960.0,9575.0,9575.0,9750.0,5.0,15.0,4176.0,25.0,10.0,2784.0,15.0,0.0,4176.0,6060.0,0.0,6060.0,30.0,15.0,0.0,0.0,4176.0,0.0,3636.0,0.0,0.0,0.0,1687104.0,5.0,9.0,0.0,0.0,3636.0,3636.0,0.0,0.0
6740.0,9625.0,9800.0,9985.0,5.0,15.0,4044.0,25.0,15.0,4044.0,15.0,5.0,4044.0,4420.0,1080.0,4420.0,25.0,25.0,1348.0,3.0,6740.0,3.0,2652.0,648.0,3.0,291168.0,1191632.0,5.0,9.0,884.0,648.0,2652.0,2652.0,1348.0,648.0
9840.0,9845.0,9845.0,9845.0,5.0,15.0,5904.0,25.0,15.0,5904.0,15.0,10.0,5904.0,5840.0,2650.0,3920.0,35.0,25.0,3936.0,6.0,9840.0,6.0,3504.0,1590.0,6.0,1043040.0,1542912.0,10.0,9.0,1568.0,1590.0,2352.0,2352.0,3936.0,1590.0
4596.0,7840.0,7872.0,7884.0,4.0,12.0,3447.0,16.0,12.0,3447.0,12.0,4.0,3447.0,4596.0,2176.0,4056.0,28.0,12.0,1149.0,3.0,3447.0,3.0,3447.0,1632.0,3.0,625056.0,1165086.0,4.0,9.0,1014.0,1632.0,3042.0,3042.0,3447.0,1632.0
8904.0,12030.0,12030.0,12030.0,6.0,24.0,5936.0,36.0,24.0,5936.0,24.0,12.0,5936.0,4452.0,2340.0,4452.0,48.0,30.0,2968.0,8.0,7420.0,8.0,2968.0,1560.0,8.0,578760.0,1101128.0,12.0,16.0,1484.0,1560.0,2968.0,2968.0,4452.0,1560.0
19992.0,15808.0,15808.0,15808.0,8.0,24.0,7497.0,64.0,32.0,9996.0,24.0,16.0,7497.0,11896.0,4216.0,3136.0,40.0,40.0,4998.0,6.0,12495.0,6.0,4461.0,1581.0,8.0,1316973.0,979608.0,16.0,9.0,784.0,1581.0,1176.0,1176.0,2499.0,2108.0
7833.0,14028.0,14028.0,14035.0,7.0,28.0,4476.0,49.0,28.0,4476.0,28.0,14.0,4476.0,7833.0,3059.0,5845.0,35.0,35.0,2238.0,8.0,5595.0,8.0,4476.0,1748.0,8.0,489003.0,934365.0,14.0,16.0,1670.0,1748.0,3340.0,3340.0,3357.0,1748.0
7194.0,11958.0,11958.0,11958.0,6.0,24.0,4796.0,36.0,24.0,4796.0,24.0,12.0,4796.0,7194.0,3180.0,7194.0,30.0,30.0,2398.0,8.0,5995.0,8.0,4796.0,2120.0,8.0,635470.0,1437601.0,12.0,16.0,2398.0,2120.0,4796.0,4796.0,2398.0,2120.0
11076.0,12036.0,12036.0,12036.0,6.0,24.0,7384.0,36.0,24.0,7384.0,24.0,12.0,7384.0,11076.0,2970.0,11016.0,42.0,24.0,3692.0,8.0,7384.0,8.0,7384.0,1980.0,8.0,913770.0,3389256.0,12.0,16.0,3672.0,1980.0,7344.0,7344.0,3692.0,1980.0
4320.0,9890.0,9890.0,10025.0,5.0,15.0,2592.0,25.0,20.0,3456.0,15.0,5.0,2592.0,4320.0,1680.0,4320.0,30.0,25.0,864.0,3.0,4320.0,3.0,2592.0,1008.0,4.0,290304.0,746496.0,5.0,9.0,864.0,1008.0,2592.0,2592.0,864.0,1344.0
21816.0,15456.0,15456.0,15952.0,8.0,32.0,10908.0,64.0,32.0,10908.0,32.0,16.0,10908.0,12392.0,3520.0,6824.0,80.0,24.0,5454.0,8.0,8181.0,8.0,6196.0,1760.0,8.0,1199880.0,2326131.0,16.0,16.0,1706.0,1760.0,3412.0,3412.0,2727.0,1760.0
5712.0,11496.0,11496.0,11700.0,6.0,12.0,2856.0,36.0,18.0,2856.0,18.0,6.0,1904.0,5712.0,1152.0,5712.0,24.0,12.0,952.0,2.0,1904.0,3.0,2856.0,576.0,3.0,182784.0,906304.0,6.0,6.0,952.0,384.0,1904.0,2856.0,952.0,576.0
6520.0,9885.0,9885.0,9885.0,5.0,15.0,5216.0,25.0,15.0,3912.0,20.0,5.0,3912.0,3080.0,1680.0,1320.0,25.0,15.0,1304.0,3.0,3912.0,4.0,2464.0,1344.0,3.0,438144.0,344256.0,5.0,12.0,264.0,1008.0,792.0,1056.0,2608.0,1008.0
15672.0,16048.0,16048.0,16048.0,8.0,32.0,7836.0,64.0,32.0,7836.0,32.0,24.0,7836.0,8704.0,8200.0,8704.0,64.0,40.0,5877.0,12.0,9795.0,12.0,4352.0,4100.0,12.0,2007975.0,2131392.0,16.0,16.0,3264.0,4100.0,4352.0,4352.0,3918.0,4100.0
4830.0,5814.0,5814.0,5970.0,3.0,6.0,4830.0,9.0,9.0,4830.0,9.0,3.0,3220.0,3156.0,1440.0,2916.0,24.0,9.0,1610.0,2.0,4830.0,3.0,3156.0,1440.0,3.0,772800.0,1564920.0,6.0,6.0,972.0,960.0,1944.0,2916.0,3220.0,1440.0
6825.0,9865.0,9865.0,9865.0,5.0,20.0,4095.0,25.0,15.0,4095.0,15.0,10.0,5460.0,3825.0,2200.0,3825.0,35.0,20.0,2730.0,8.0,5460.0,6.0,2295.0,1320.0,6.0,600600.0,1044225.0,5.0,12.0,1530.0,1760.0,3060.0,2295.0,1365.0,1320.0
6540.0,9845.0,9845.0,9845.0,5.0,15.0,3924.0,25.0,15.0,3924.0,15.0,10.0,3924.0,3600.0,2420.0,3600.0,35.0,20.0,2616.0,6.0,5232.0,6.0,2160.0,1452.0,6.0,633072.0,941760.0,5.0,9.0,1440.0,1452.0,2160.0,2160.0,1308.0,1452.0
4625.0,9825.0,9890.0,10025.0,5.0,15.0,2775.0,25.0,20.0,3700.0,15.0,10.0,2775.0,4625.0,2880.0,4560.0,25.0,25.0,1850.0,6.0,4625.0,6.0,2775.0,1728.0,8.0,532800.0,843600.0,5.0,9.0,1824.0,1728.0,2736.0,2736.0,925.0,2304.0
814.0,3892.0,3898.0,3900.0,2.0,6.0,1221.0,4.0,6.0,1221.0,6.0,2.0,1221.0,814.0,594.0,814.0,6.0,6.0,407.0,3.0,1221.0,3.0,1221.0,891.0,3.0,120879.0,165649.0,2.0,9.0,407.0,891.0,1221.0,1221.0,407.0,891.0
9480.0,11754.0,11736.0,11754.0,6.0,18.0,4740.0,36.0,18.0,4740.0,18.0,12.0,4740.0,9480.0,2640.0,7464.0,36.0,30.0,3160.0,6.0,7900.0,6.0,4740.0,1320.0,6.0,695200.0,1965520.0,6.0,9.0,2488.0,1320.0,3732.0,3732.0,1580.0,1320.0
6460.0,9820.0,9820.0,9820.0,5.0,15.0,3876.0,25.0,15.0,3876.0,15.0,10.0,3876.0,6460.0,2600.0,6460.0,30.0,15.0,2584.0,6.0,3876.0,6.0,3876.0,1560.0,6.0,671840.0,1669264.0,5.0,9.0,2584.0,1560.0,3876.0,3876.0,1292.0,1560.0
11858.0,13979.0,13979.0,13986.0,7.0,28.0,6776.0,49.0,28.0,6776.0,28.0,7.0,6776.0,5978.0,3038.0,3983.0,42.0,35.0,1694.0,4.0,8470.0,4.0,3416.0,1736.0,4.0,735196.0,963886.0,14.0,16.0,569.0,1736.0,2276.0,2276.0,1694.0,1736.0
