overall_qual,gr_liv_area,exter_qual,kitchen_qual,total_bsmt_sf,garage_area,garage_cars,1st_flr_sf,bsmt_qual,year_built,garage_finish,garage_yr_blt,year_remod/add,fireplace_qu,full_bath,foundation_PConc,mas_vnr_area,totrms_abvgrd
2,800,2,2,264,0,0,800,3,1936,0,1936.0,1950,1,1,0,0.0,4
7,1340,4,4,1340,396,2,1340,4,2007,3,2007.0,2007,0,2,1,0.0,6
8,2214,4,4,1090,646,3,1090,4,1999,3,1999.0,1999,3,2,1,261.0,8
4,1152,3,2,0,0,0,1152,0,1955,0,1955.0,1955,0,2,1,128.0,6
7,1430,3,3,384,400,2,774,4,2000,3,2000.0,2000,3,2,1,0.0,7
7,1232,4,4,1232,632,2,1232,4,2007,2,2007.0,2007,0,2,1,82.0,6
5,1535,3,3,0,410,2,1535,0,1979,1,1979.0,1979,0,2,0,0.0,8
5,1904,3,3,1208,240,1,1136,3,1950,1,1950.0,1982,0,1,0,0.0,7
5,890,3,3,890,308,1,890,3,1968,1,1970.0,1968,0,1,0,0.0,5
6,1456,4,4,728,308,1,728,3,1915,1,1915.0,2005,0,1,0,0.0,7
5,2020,3,3,0,630,2,2020,0,1977,1,1977.0,1977,3,2,0,320.0,10
7,1476,4,4,738,552,2,738,4,2007,2,2007.0,2007,0,2,1,0.0,7
5,1065,3,3,1065,461,2,1065,3,1960,1,1974.0,1960,0,1,0,66.0,6
8,2522,4,4,2208,564,2,2522,5,2004,3,2004.0,2005,4,2,1,0.0,8
6,1131,3,4,1131,0,0,1131,4,2005,0,2005.0,2006,0,1,1,0.0,6
5,2177,3,3,1032,484,2,1102,3,1950,1,1950.0,1991,0,2,0,430.0,11
6,2447,3,4,804,336,1,1699,3,1919,1,1969.0,1990,4,2,1,0.0,10
5,864,3,3,864,338,1,864,3,1972,1,1972.0,1972,2,1,0,0.0,5
3,864,3,3,864,200,1,864,3,1914,1,1938.0,1950,0,1,0,0.0,5
5,1394,3,4,384,400,2,754,4,2006,3,2007.0,2007,0,2,1,0.0,7
6,1512,4,4,756,440,2,756,4,2000,1,2000.0,2000,0,2,1,1159.0,5
6,1709,4,4,970,380,2,970,4,2004,1,2004.0,2006,0,2,1,50.0,7
6,1444,3,3,1444,473,2,1444,3,1976,1,1976.0,1976,4,2,0,120.0,5
5,1248,3,3,1248,286,1,1248,3,1960,1,1960.0,1960,0,1,0,88.0,6
5,1539,3,4,650,686,2,958,3,1904,1,1983.0,2002,1,2,1,0.0,8
9,1620,4,5,1620,912,3,1620,5,2007,3,2008.0,2008,5,2,1,70.0,6
5,860,3,3,840,528,2,860,3,1982,1,1996.0,1982,0,1,0,0.0,4
6,1468,4,4,1468,528,2,1468,5,2005,3,2005.0,2005,4,2,1,0.0,6
8,1571,4,4,1571,722,3,1571,4,2007,3,2007.0,2007,4,2,1,80.0,7
6,1082,3,3,973,480,2,1082,4,1969,1,1969.0,1969,0,1,1,0.0,6
4,641,3,2,641,272,1,641,3,1925,1,1925.0,1950,0,1,0,0.0,4
8,2169,4,4,1284,647,2,1284,4,2002,2,2002.0,2002,4,2,1,149.0,7
7,1416,4,4,696,484,2,696,4,1999,1,1999.0,1999,0,2,1,0.0,6
6,1072,3,3,547,525,2,1072,4,2005,2,2005.0,2005,0,1,1,80.0,5
6,1675,3,3,841,502,2,892,4,1999,3,1999.0,1999,3,2,1,0.0,7
5,1175,3,3,1175,484,2,1175,3,1960,2,1960.0,1960,0,1,0,0.0,6
5,833,3,4,833,326,1,833,3,1954,1,1955.0,2000,0,1,0,0.0,4
5,1048,3,3,993,280,1,1048,3,1922,1,1922.0,1950,4,1,0,0.0,5
6,1054,3,3,1054,460,2,1054,4,1969,1,1969.0,1969,0,1,0,0.0,6
3,720,3,3,0,287,1,720,0,1949,1,1955.0,1950,0,1,0,0.0,4
6,1595,3,3,663,528,2,774,3,1915,1,1974.0,1950,4,2,0,0.0,7
7,1928,4,4,847,434,2,847,4,2003,3,2003.0,2004,4,2,1,0.0,8
6,1944,3,3,972,324,2,972,3,1910,1,1920.0,1950,0,2,0,0.0,12
7,2127,4,4,1223,525,2,1223,4,1994,2,1994.0,1994,3,2,1,448.0,5
6,1382,3,3,1362,884,2,1382,3,1962,1,1991.0,1962,3,1,0,399.0,6
6,1032,3,3,1032,564,2,1032,4,1978,1,1978.0,1978,3,2,0,233.0,6
6,1822,3,4,1105,515,2,1105,3,1984,1,1984.0,1984,1,2,0,0.0,7
6,1740,3,3,1740,512,2,1740,3,1968,2,1968.0,1968,3,1,0,0.0,8
7,2263,3,4,795,539,2,1468,3,1977,3,1977.0,1994,3,2,0,34.0,9
9,2748,4,5,1850,850,3,1850,5,2006,3,2006.0,2006,4,2,1,270.0,9
7,1876,4,4,1308,848,3,1308,4,2005,2,2005.0,2006,0,2,1,0.0,7
5,2461,4,3,1140,400,2,1929,3,1952,1,1994.0,2002,4,2,0,265.0,7
6,1920,3,3,960,480,2,960,3,1930,1,1930.0,1950,4,2,0,0.0,10
5,1224,3,3,1224,576,2,1224,3,1960,1,1960.0,1996,3,1,0,0.0,7
8,2000,4,4,2000,888,3,2000,4,2004,3,2004.0,2005,0,2,1,246.0,8
8,1372,4,4,1363,588,2,1372,4,2007,2,2008.0,2008,0,2,1,0.0,6
7,3005,4,4,1376,704,3,1376,4,2004,3,2004.0,2005,3,2,1,0.0,9
7,1755,4,4,975,524,2,975,4,1991,1,1991.0,2008,3,2,1,196.0,7
5,1738,3,3,1024,240,1,1144,3,1935,1,1950.0,1950,4,2,0,0.0,6
5,970,3,3,912,0,0,970,4,1992,0,1992.0,1992,0,1,1,0.0,6
5,1086,3,3,1086,490,2,1086,3,1954,1,1989.0,2003,0,1,0,104.0,6
5,1716,3,3,768,281,1,1148,3,1949,1,1949.0,2008,4,1,0,0.0,8
4,1092,3,3,546,286,1,546,3,1973,2,1973.0,1973,0,1,0,0.0,6
6,1550,3,3,817,318,1,940,3,1920,1,1937.0,1950,3,1,1,0.0,7
5,780,3,3,780,352,1,780,3,1972,1,1973.0,1972,0,1,0,0.0,4
8,2551,4,4,1779,925,3,1779,4,1997,3,1998.0,1998,3,2,1,515.0,8
7,1610,3,4,1124,515,2,1610,3,1972,2,1972.0,1987,3,2,0,0.0,8
6,1644,3,3,941,460,2,961,4,1999,2,1999.0,2000,3,2,1,0.0,7
8,1574,4,4,1574,824,3,1574,4,2006,2,2006.0,2006,4,2,1,53.0,7
6,1820,4,4,864,492,2,920,4,1993,2,1993.0,1997,0,2,1,0.0,7
6,1645,3,3,715,441,2,930,3,1971,2,1971.0,1971,0,1,0,0.0,7
6,1679,3,4,1408,575,2,1679,4,1994,2,1994.0,1998,2,2,1,258.0,7
9,2000,5,5,1910,722,3,2000,5,2005,1,2005.0,2005,4,2,1,420.0,8
5,1112,3,3,1112,390,1,1112,3,1954,1,1954.0,1954,4,1,0,0.0,6
6,1837,3,3,941,688,2,941,4,1997,2,1997.0,1998,0,2,1,0.0,7
3,792,3,3,792,366,1,792,3,1958,1,1958.0,1958,0,1,0,0.0,4
5,912,3,4,912,315,1,912,3,1966,1,1966.0,1966,0,1,0,0.0,6
7,1530,4,4,1530,430,2,1530,5,2005,3,2005.0,2005,4,2,1,16.0,7
6,1012,3,3,1012,308,1,1012,3,1920,1,1920.0,1950,4,1,0,0.0,6
7,1453,3,4,1453,445,2,1453,4,1986,2,1986.0,1986,3,1,1,0.0,6
6,1177,3,4,1153,495,2,1177,4,1984,3,1984.0,1984,0,2,0,98.0,6
7,1692,3,4,846,650,2,846,5,2009,2,2009.0,2009,0,2,1,0.0,6
8,2358,4,5,1524,784,3,1544,5,2005,3,2005.0,2006,4,2,1,142.0,10
5,864,3,3,864,0,0,864,4,1975,0,1975.0,1975,0,1,1,0.0,4
8,1668,4,4,1657,502,2,1668,4,2003,3,2003.0,2003,3,2,1,171.0,8
6,848,4,4,848,420,2,848,4,2004,2,2004.0,2004,4,1,1,205.0,3
4,1132,3,4,1132,451,2,1132,4,2005,3,2005.0,2005,0,1,1,0.0,5
6,1882,3,3,0,612,2,964,0,1981,1,1981.0,1981,3,2,0,0.0,8
5,896,3,3,882,730,1,896,3,1961,1,1961.0,1961,0,1,0,0.0,5
7,2362,4,4,2002,546,2,2362,4,1980,2,1980.0,1980,3,2,0,600.0,8
7,2110,4,5,2110,522,2,2110,3,1968,3,1968.0,1968,3,2,0,0.0,8
6,1062,3,3,1029,539,2,1062,4,1976,2,1976.0,1976,3,1,1,0.0,5
5,1268,3,3,1268,244,1,1268,3,1954,3,1954.0,1954,4,1,1,200.0,7
4,1005,3,2,1005,672,2,1005,3,1955,1,1977.0,1955,3,1,0,0.0,5
9,1698,4,5,1698,730,3,1698,5,2005,3,2005.0,2005,4,2,1,615.0,7
7,1553,4,4,1553,588,2,1553,4,2003,2,2003.0,2004,0,2,1,0.0,6
4,1452,3,3,736,0,0,736,3,1920,0,1920.0,2008,0,2,0,0.0,8
5,1216,3,3,1056,280,1,1216,3,1951,2,1951.0,1951,0,1,0,144.0,7
5,1096,3,3,1096,299,1,1096,3,1969,3,1969.0,1969,0,1,0,0.0,6
5,1210,3,4,672,240,1,832,3,1941,1,1941.0,2006,0,1,0,0.0,6
6,2358,3,3,907,360,2,1307,3,1908,1,1908.0,1997,4,3,0,0.0,10
7,2519,4,4,1210,628,2,1238,4,1989,2,1989.0,1990,4,2,1,293.0,9
8,1739,4,4,970,480,2,983,4,1999,3,1999.0,2000,0,2,1,456.0,7
6,1661,3,4,992,377,1,1661,3,1955,2,1955.0,1996,3,1,0,0.0,8
7,2039,4,3,929,791,3,2039,3,1941,1,1941.0,1963,4,1,0,0.0,7
7,1436,4,4,1436,484,2,1436,4,2004,1,2004.0,2004,0,2,1,266.0,8
8,1992,4,4,1053,648,2,1053,5,2003,2,2003.0,2004,4,2,1,768.0,9
5,985,4,3,985,328,1,985,4,1977,1,1977.0,1977,0,2,0,220.0,6
5,1302,3,3,630,264,1,630,3,1972,1,1972.0,1972,0,2,0,268.0,6
8,2198,4,4,1145,836,3,1145,4,2000,2,2000.0,2000,3,2,1,350.0,9
5,1392,4,4,1441,650,3,1392,4,2002,3,2002.0,2002,4,2,1,166.0,6
7,1411,3,3,1386,544,2,1411,3,1977,3,1977.0,1977,3,2,0,209.0,6
5,1043,3,3,938,273,1,1043,3,1947,1,1947.0,1950,4,1,0,0.0,5
8,1618,4,4,1618,880,3,1618,4,2004,3,2004.0,2004,4,2,1,232.0,6
4,1141,3,3,570,252,1,761,2,1900,1,1930.0,1950,0,1,0,0.0,6
8,1314,4,4,1300,552,2,1314,4,2009,2,2009.0,2009,0,2,1,72.0,6
6,1792,3,3,936,451,2,962,4,2000,3,2000.0,2000,3,2,1,318.0,8
8,2184,4,4,1068,570,2,1068,4,2003,2,2003.0,2003,4,2,1,198.0,8
6,1004,3,3,975,504,2,1004,4,1977,1,1977.0,1977,0,1,0,90.0,4
5,1797,3,3,1617,963,3,1797,3,1957,1,1957.0,1957,3,1,0,302.0,7
5,1362,3,3,796,480,2,796,4,1993,1,1993.0,1995,0,1,0,0.0,5
5,1499,3,3,904,869,3,904,3,1946,1,1959.0,1950,1,1,0,0.0,5
6,1395,3,3,723,497,2,735,3,1972,1,1972.0,1972,3,1,0,0.0,6
6,1068,3,3,1059,264,1,1068,3,1963,2,1963.0,2003,0,1,0,0.0,6
5,1206,3,3,1206,312,1,1206,3,1959,2,1959.0,1959,0,1,0,91.0,6
7,1494,4,4,1494,530,2,1494,4,2002,2,2002.0,2002,3,2,1,99.0,6
5,1868,3,4,780,484,2,1088,3,1976,1,1976.0,1976,3,2,0,44.0,9
5,1526,3,3,1216,364,1,1526,3,1957,1,1957.0,2002,4,1,0,145.0,7
5,1245,3,3,1008,315,1,1060,3,1920,1,1962.0,1962,0,1,0,0.0,6
6,1470,5,3,680,420,2,680,4,1993,3,1993.0,1993,3,2,1,68.0,6
5,2071,3,3,825,336,1,2071,3,1956,1,1956.0,1956,3,1,0,366.0,9
7,1692,3,3,878,513,2,892,4,1997,2,1997.0,1998,3,2,1,0.0,8
6,2411,3,3,1008,570,2,1403,3,1970,2,1970.0,1970,1,2,0,525.0,8
6,1224,3,3,818,210,1,818,3,1926,1,1926.0,2004,0,1,0,0.0,5
8,2028,4,4,1868,880,3,2028,5,2005,2,2005.0,2006,4,2,1,208.0,7
8,1696,4,4,1696,972,3,1696,4,2008,2,2008.0,2008,0,2,1,240.0,7
5,1668,3,3,1212,240,1,1226,3,1948,1,1948.0,1950,0,1,0,264.0,6
6,1456,3,3,855,440,2,855,4,1978,1,1978.0,1978,3,2,0,0.0,7
6,1445,3,3,1127,645,2,1445,3,1964,2,1964.0,1964,2,1,0,115.0,7
4,1040,3,3,1064,648,2,1040,3,1963,1,1963.0,1963,0,1,1,0.0,5
6,1218,3,5,672,264,1,672,3,1973,1,1973.0,1973,0,1,0,265.0,7
9,2552,5,5,2552,932,3,2552,5,2007,3,2007.0,2007,5,2,1,456.0,8
4,1049,3,3,356,195,1,671,1,1910,1,1910.0,2000,0,1,1,0.0,5
5,1408,3,3,734,489,2,734,4,2005,3,2005.0,2006,0,2,1,0.0,6
8,1324,4,4,1324,550,2,1324,4,2006,3,2006.0,2006,4,2,1,176.0,6
6,926,3,3,902,351,1,926,3,1977,1,1977.0,1977,3,1,0,0.0,5
7,2098,4,4,1040,621,2,1044,4,1997,3,1997.0,1997,3,2,1,0.0,9
4,1382,3,3,1051,459,2,1382,3,1963,1,1974.0,1979,1,1,0,51.0,6
6,1839,3,4,1477,416,2,1839,3,1957,3,1957.0,2004,3,2,1,106.0,7
6,1984,3,3,1242,360,1,1242,3,1910,0,1910.0,1983,0,2,1,0.0,8
8,1960,4,4,1728,714,3,1960,5,2005,3,2005.0,2006,4,2,1,198.0,8
7,1628,3,3,384,390,2,958,4,1996,3,1996.0,1997,3,2,1,32.0,7
7,1190,4,4,1169,578,2,1190,4,2005,2,2005.0,2005,0,2,1,0.0,5
8,2262,4,4,1482,749,3,1482,4,2003,3,2003.0,2003,4,2,1,226.0,10
6,1190,3,4,1181,430,2,1190,4,1993,1,1993.0,1993,3,2,1,45.0,6
7,2013,4,3,1117,455,2,1127,4,1996,1,1997.0,1997,3,2,1,0.0,8
7,1472,3,4,0,484,2,1472,0,1959,1,1959.0,1959,4,2,0,58.0,5
5,1728,3,3,1728,352,1,1728,3,1964,1,2002.0,1964,0,2,0,84.0,10
6,2117,3,3,1205,550,2,2117,3,1970,3,1970.0,1970,4,2,0,0.0,7
5,1374,3,3,884,225,1,932,3,1938,1,1938.0,1950,0,1,0,0.0,6
5,1625,3,3,1625,484,2,1625,3,1965,1,1965.0,1965,0,2,0,0.0,8
7,1612,4,4,796,666,3,796,4,2008,3,2008.0,2008,0,2,1,60.0,6
6,958,3,3,958,301,1,958,3,1960,2,1960.0,1998,0,1,0,0.0,5
4,1470,3,3,941,548,1,997,3,1954,1,1958.0,1972,0,2,1,0.0,7
5,2592,3,3,1296,0,0,1296,3,1923,0,1923.0,1950,0,2,1,0.0,12
6,1512,4,4,756,440,2,756,4,2000,1,2000.0,2000,3,2,1,513.0,4
9,2795,4,5,1390,660,3,1390,5,2005,3,2005.0,2006,4,3,1,550.0,10
5,1192,3,3,596,189,1,596,3,1920,1,1920.0,1950,0,1,1,0.0,6
5,768,3,3,768,396,1,768,4,1972,3,1974.0,2003,0,1,0,0.0,5
4,1230,3,3,747,305,1,774,3,1946,1,1946.0,1950,0,1,0,0.0,5
5,1383,3,3,1383,354,1,1383,4,1954,1,1954.0,1954,4,1,1,0.0,6
8,1651,4,4,1643,870,3,1651,4,2007,3,2007.0,2007,4,2,1,306.0,7
6,1032,3,3,516,462,2,516,4,1980,1,1980.0,1980,3,1,0,0.0,5
7,2149,4,4,1434,670,2,1518,5,2003,2,2003.0,2003,5,1,1,0.0,6
5,1440,3,4,1248,480,1,1440,3,1959,2,1959.0,1998,0,2,0,0.0,7
7,1173,3,4,1053,528,2,1173,4,1974,2,1974.0,1974,3,2,0,81.0,6
7,1654,4,4,1654,900,3,1654,4,2002,1,2002.0,2002,0,2,1,295.0,6
6,1298,4,4,1298,403,2,1298,4,1985,1,1985.0,1985,3,2,0,85.0,5
8,2349,4,4,1231,762,3,1251,4,1993,2,1993.0,1993,3,2,1,504.0,9
5,1675,3,3,1422,365,1,1675,4,1959,1,1959.0,1959,4,2,0,90.0,8
8,1295,4,4,1057,571,2,1295,4,1978,3,1978.0,1998,3,1,0,0.0,4
8,1020,3,3,1004,509,2,1020,4,1988,1,1988.0,1988,0,1,0,0.0,4
7,1502,4,4,1502,644,2,1502,4,2009,2,2009.0,2009,0,2,1,268.0,7
7,1604,4,4,1604,660,2,1604,4,2006,2,2006.0,2006,4,2,1,180.0,8
7,1930,3,4,780,481,2,1085,4,1979,3,1979.0,1979,3,2,0,549.0,9
5,1339,3,3,1029,294,1,1339,3,1958,1,1958.0,1965,0,1,0,0.0,6
6,984,3,3,984,308,1,984,3,1930,1,1930.0,1950,0,1,0,0.0,6
7,1430,3,3,384,410,2,774,3,1999,3,1999.0,1999,3,2,1,0.0,7
4,1884,3,3,707,0,0,942,3,1907,0,1907.0,1950,0,1,0,0.0,7
7,2322,4,4,1035,617,3,1082,4,2006,2,2006.0,2006,0,3,1,0.0,8
5,1015,3,3,768,450,1,1015,3,1925,1,1925.0,1950,0,1,0,0.0,6
5,949,3,3,949,370,2,949,3,1924,1,1924.0,2003,2,1,0,0.0,5
7,1456,4,4,728,390,2,728,4,2005,3,2005.0,2005,4,2,1,0.0,8
6,1316,3,3,644,369,1,672,3,1926,1,2001.0,1950,4,1,0,0.0,6
5,864,3,3,864,624,2,864,3,1958,1,1964.0,1958,0,1,0,0.0,5
5,1144,4,3,1169,286,1,1144,3,1956,2,1956.0,1956,0,1,0,164.0,6
8,2494,4,4,1290,803,3,1305,4,1994,3,1994.0,1995,3,2,1,501.0,9
6,1386,3,3,672,440,2,672,3,1978,3,1978.0,1978,3,2,0,328.0,6
5,1728,3,3,1728,0,0,1728,3,1962,0,1962.0,2001,0,2,0,144.0,10
7,1358,4,4,1350,484,2,1358,4,2007,2,2008.0,2008,4,2,1,176.0,6
7,1372,4,4,1372,529,2,1372,5,2007,3,2008.0,2008,0,2,1,0.0,6
6,1906,3,3,1310,576,2,1906,3,1954,1,1954.0,1954,4,1,1,420.0,6
4,1047,3,3,641,273,1,1047,2,1885,1,1954.0,1995,0,1,0,0.0,6
4,960,3,3,960,432,1,960,3,1965,3,1965.0,1965,0,1,0,48.0,6
6,1400,3,3,676,465,2,698,4,1986,2,1986.0,1986,0,2,0,141.0,6
6,1388,3,3,1388,522,2,1388,4,1968,2,1968.0,1968,1,2,0,0.0,6
5,894,3,3,894,384,1,894,3,1966,2,1966.0,1966,0,1,0,0.0,5
9,2786,4,4,1848,636,2,1827,4,1993,3,1993.0,1994,5,2,1,568.0,10
4,1951,4,2,938,576,2,1084,3,1900,1,1993.0,1950,0,2,1,0.0,9
7,1404,4,4,672,462,2,684,4,1999,1,1999.0,2000,0,2,1,216.0,5
7,1717,4,4,1156,400,2,1187,4,1990,2,1990.0,1991,3,2,0,117.0,7
9,2640,4,5,2036,792,3,2036,5,2006,2,2006.0,2006,4,3,1,0.0,11
5,1118,3,4,1118,264,1,1118,3,1960,2,1960.0,2000,0,1,0,0.0,6
6,1728,3,3,1728,574,2,1728,3,1976,1,1976.0,1976,0,2,0,0.0,8
5,1232,3,3,1232,490,2,1232,3,1966,2,1966.0,1966,0,1,0,172.0,6
7,1145,4,4,1145,397,2,1145,4,2005,3,2005.0,2006,4,2,1,11.0,5
6,1383,3,3,1383,292,1,1383,3,1960,2,1960.0,1960,0,1,0,175.0,7
8,1828,4,4,1822,523,2,1828,5,2002,3,2002.0,2003,4,2,1,164.0,7
8,1342,4,4,1342,550,2,1342,4,2006,2,2007.0,2007,4,2,1,196.0,6
6,1091,3,3,1091,344,1,1091,3,1951,3,1951.0,1951,3,1,1,88.0,5
5,984,3,3,984,384,1,984,3,1963,2,1963.0,1963,3,1,1,0.0,5
8,1826,4,4,1814,758,3,1826,4,2005,3,2005.0,2006,3,2,1,238.0,7
5,1154,3,5,864,336,1,1154,3,1953,1,1962.0,2006,0,1,0,0.0,6
5,971,3,3,971,300,1,971,4,1969,1,1969.0,1969,1,1,0,0.0,5
5,1051,3,3,1051,264,1,1051,3,1966,2,1966.0,1966,0,1,0,0.0,6
7,2061,3,3,1165,498,2,1165,3,1974,2,1974.0,1974,3,2,0,252.0,8
7,1626,4,4,764,474,2,764,4,2003,2,2003.0,2004,0,2,1,106.0,6
7,1524,4,4,1332,586,2,1332,4,1979,3,1979.0,1979,3,0,1,0.0,4
5,936,3,3,936,384,1,936,4,1967,1,1967.0,1967,2,1,0,162.0,4
6,1308,3,4,635,497,2,646,4,1997,2,1997.0,2006,0,2,1,0.0,6
6,1295,3,3,1295,528,2,1295,4,1968,3,1968.0,1968,0,1,1,196.0,6
7,2207,3,3,1947,576,2,2207,4,1970,2,1970.0,1989,4,2,0,287.0,7
7,1852,3,4,900,644,2,932,4,2009,2,2009.0,2009,3,2,1,0.0,7
6,1032,3,3,516,452,2,516,3,1980,1,1980.0,1980,3,1,0,0.0,5
6,1282,3,3,995,672,3,1282,3,1978,1,1989.0,1978,0,2,0,123.0,6
6,1204,3,3,1204,412,2,1204,5,1998,3,1998.0,1998,0,2,1,320.0,5
6,1342,3,3,1372,457,2,1342,3,1967,1,1967.0,1967,4,2,0,0.0,7
6,864,3,4,864,288,1,864,3,1959,1,1959.0,1959,0,1,0,207.0,4
5,943,3,3,943,600,2,943,4,1979,1,1979.0,1979,3,1,0,0.0,4
6,1674,3,3,1163,396,2,1163,4,1918,3,1955.0,1950,4,2,0,0.0,8
3,1605,4,3,840,379,1,840,2,1915,1,1915.0,1950,0,2,0,0.0,8
8,1478,3,3,1418,495,2,1478,4,1998,3,1998.0,1998,0,2,1,0.0,5
4,630,3,4,630,286,1,630,4,1970,1,1970.0,2002,0,1,0,0.0,3
7,1668,4,4,840,500,2,840,4,2003,2,2003.0,2003,0,2,1,101.0,8
5,833,3,3,833,0,0,833,3,1985,0,1985.0,1985,0,1,0,0.0,5
9,1944,4,5,1896,708,3,1944,5,2003,3,2003.0,2004,5,2,1,0.0,8
7,767,3,3,723,367,1,767,4,1998,3,1998.0,1998,0,1,1,182.0,4
5,1365,3,3,765,440,2,765,3,1970,1,1970.0,1970,0,1,0,312.0,7
5,1313,3,4,1313,610,2,1313,3,1961,2,1961.0,1995,3,1,0,217.0,6
5,1229,3,4,1094,672,2,1229,4,1979,1,1979.0,1979,3,0,0,216.0,6
7,1725,4,4,840,550,2,840,4,2002,2,2002.0,2002,0,2,1,0.0,6
6,1491,4,3,1491,571,2,1491,5,1996,3,1996.0,1996,3,2,1,203.0,7
7,2090,4,4,1190,577,2,1190,4,1984,3,1984.0,1984,3,2,0,0.0,6
5,2432,3,3,1216,616,2,1216,3,1985,1,1985.0,1986,0,4,1,0.0,10
5,1582,3,3,1624,390,2,1582,3,1964,1,1964.0,1964,0,2,0,621.0,7
7,1530,4,4,1530,630,3,1530,4,2004,3,2004.0,2004,4,2,1,0.0,7
8,2046,4,4,2046,834,3,2046,5,2008,3,2008.0,2008,4,2,1,464.0,7
7,1390,4,4,1390,545,2,1390,4,2003,2,2003.0,2003,0,2,1,0.0,7
6,1877,3,3,1084,488,2,1084,3,1974,1,1974.0,1974,3,2,0,0.0,8
6,1988,4,4,1104,480,2,1104,3,1966,2,1966.0,1999,4,2,0,410.0,9
5,1211,3,3,952,322,1,1211,3,1968,1,1968.0,1968,3,1,0,0.0,5
4,864,3,3,864,528,2,864,3,1971,1,1974.0,1971,0,1,1,0.0,5
5,925,3,3,923,390,1,925,3,1955,1,1955.0,1955,3,1,0,0.0,5
