overall_qual gr_liv_area,overall_qual year_built,overall_qual garage_yr_blt,overall_qual year_remod/add,overall_qual,overall_qual kitchen_qual,gr_liv_area bsmt_qual,overall_qual^2,overall_qual exter_qual,gr_liv_area exter_qual,overall_qual bsmt_qual,overall_qual garage_cars,gr_liv_area kitchen_qual,overall_qual 1st_flr_sf,overall_qual garage_area,overall_qual total_bsmt_sf,overall_qual totrms_abvgrd,overall_qual heating_qc,gr_liv_area garage_cars,kitchen_qual garage_cars,gr_liv_area heating_qc,garage_cars bsmt_qual,1st_flr_sf bsmt_qual,garage_area bsmt_qual,exter_qual garage_cars,gr_liv_area garage_area,gr_liv_area total_bsmt_sf,overall_qual full_bath,kitchen_qual bsmt_qual,total_bsmt_sf garage_cars,kitchen_qual garage_area,kitchen_qual total_bsmt_sf,total_bsmt_sf bsmt_qual,gr_liv_area garage_finish,exter_qual garage_area
6676.0,7696.0,7696.0,7800.0,4.0,12.0,5007.0,16.0,12.0,5007.0,12.0,4.0,5007.0,4372.0,1152.0,4372.0,36.0,12.0,1669.0,3.0,5007.0,3.0,3279.0,864.0,3.0,480672.0,1824217.0,4.0,9.0,1093.0,864.0,3279.0,3279.0,1669.0,864.0
5712.0,11808.0,11808.0,11808.0,6.0,18.0,2856.0,36.0,18.0,2856.0,18.0,6.0,2856.0,5712.0,1728.0,5712.0,30.0,24.0,952.0,3.0,3808.0,3.0,2856.0,864.0,3.0,274176.0,906304.0,6.0,9.0,952.0,864.0,2856.0,2856.0,952.0,864.0
4610.0,9785.0,9785.0,9785.0,5.0,15.0,2766.0,25.0,15.0,2766.0,15.0,5.0,2766.0,4610.0,1540.0,4610.0,25.0,15.0,922.0,3.0,2766.0,3.0,2766.0,924.0,3.0,283976.0,850084.0,5.0,9.0,922.0,924.0,2766.0,2766.0,922.0,924.0
5630.0,9885.0,9885.0,9885.0,5.0,15.0,3378.0,25.0,15.0,3378.0,15.0,10.0,3378.0,5630.0,2420.0,5630.0,25.0,10.0,2252.0,6.0,2252.0,6.0,3378.0,1452.0,6.0,544984.0,1267876.0,10.0,9.0,2252.0,1452.0,3378.0,3378.0,2252.0,1452.0
10240.0,15936.0,15936.0,15936.0,8.0,32.0,5120.0,64.0,32.0,5120.0,32.0,16.0,5120.0,10240.0,4048.0,10240.0,40.0,40.0,2560.0,8.0,6400.0,8.0,5120.0,2024.0,8.0,647680.0,1638400.0,16.0,16.0,2560.0,2024.0,5120.0,5120.0,2560.0,2024.0
4570.0,9850.0,9850.0,10010.0,5.0,25.0,2742.0,25.0,15.0,2742.0,15.0,5.0,4570.0,4570.0,1840.0,4570.0,25.0,25.0,914.0,5.0,4570.0,3.0,2742.0,1104.0,3.0,336352.0,835396.0,5.0,15.0,914.0,1840.0,4570.0,2742.0,1828.0,1104.0
9576.0,13979.0,13979.0,13979.0,7.0,21.0,5472.0,49.0,21.0,4104.0,28.0,28.0,4104.0,9576.0,5488.0,9016.0,56.0,28.0,5472.0,12.0,5472.0,16.0,5472.0,3136.0,12.0,1072512.0,1761984.0,14.0,12.0,5152.0,2352.0,3864.0,5152.0,4104.0,2352.0
8964.0,11652.0,11652.0,11700.0,6.0,24.0,4482.0,36.0,18.0,4482.0,18.0,6.0,5976.0,4518.0,1278.0,4626.0,42.0,12.0,1494.0,4.0,2988.0,3.0,2259.0,639.0,3.0,318222.0,1151874.0,6.0,12.0,771.0,852.0,3084.0,2313.0,1494.0,639.0
12272.0,16048.0,16048.0,16048.0,8.0,32.0,6136.0,64.0,32.0,6136.0,32.0,16.0,6136.0,12272.0,3872.0,12192.0,56.0,32.0,3068.0,8.0,6136.0,8.0,6136.0,1936.0,8.0,742456.0,2337816.0,16.0,16.0,3048.0,1936.0,6096.0,6096.0,4602.0,1936.0
7910.0,9690.0,9690.0,9750.0,5.0,15.0,4746.0,25.0,15.0,4746.0,15.0,5.0,4746.0,4970.0,1250.0,4760.0,30.0,15.0,1582.0,3.0,4746.0,3.0,2982.0,750.0,3.0,395500.0,1506064.0,10.0,9.0,952.0,750.0,2856.0,2856.0,1582.0,750.0
22554.0,13930.0,13930.0,13930.0,7.0,28.0,12888.0,49.0,21.0,9666.0,28.0,21.0,12888.0,11893.0,4158.0,11711.0,77.0,28.0,9666.0,12.0,12888.0,12.0,6796.0,2376.0,9.0,1913868.0,5390406.0,21.0,16.0,5019.0,2376.0,6692.0,6692.0,3222.0,1782.0
9096.0,11784.0,11784.0,11784.0,6.0,18.0,4548.0,36.0,18.0,4548.0,18.0,12.0,4548.0,9096.0,2832.0,9096.0,36.0,18.0,3032.0,6.0,4548.0,6.0,4548.0,1416.0,6.0,715552.0,2298256.0,6.0,9.0,3032.0,1416.0,4548.0,4548.0,3032.0,1416.0
5160.0,9675.0,9695.0,9750.0,5.0,15.0,0.0,25.0,15.0,3096.0,0.0,5.0,3096.0,5160.0,1300.0,0.0,30.0,15.0,1032.0,3.0,3096.0,0.0,0.0,0.0,3.0,268320.0,0.0,5.0,0.0,0.0,780.0,0.0,0.0,1032.0,780.0
4764.0,5847.0,5847.0,5976.0,3.0,9.0,3176.0,9.0,9.0,4764.0,6.0,0.0,4764.0,4764.0,0.0,1344.0,18.0,12.0,0.0,0.0,6352.0,0.0,3176.0,0.0,0.0,0.0,711424.0,6.0,6.0,0.0,0.0,1344.0,896.0,0.0,0.0
9212.0,14049.0,14049.0,14049.0,7.0,28.0,5264.0,49.0,28.0,5264.0,28.0,14.0,5264.0,9212.0,3080.0,9212.0,42.0,35.0,2632.0,8.0,6580.0,8.0,5264.0,1760.0,8.0,579040.0,1731856.0,14.0,16.0,2632.0,1760.0,5264.0,5264.0,3948.0,1760.0
10696.0,14049.0,14049.0,14049.0,7.0,28.0,6112.0,49.0,28.0,6112.0,28.0,14.0,6112.0,10696.0,3360.0,10696.0,42.0,35.0,3056.0,8.0,7640.0,8.0,6112.0,1920.0,8.0,733440.0,2334784.0,21.0,16.0,3056.0,1920.0,6112.0,6112.0,1528.0,1920.0
10840.0,9500.0,9990.0,9965.0,5.0,20.0,6504.0,25.0,15.0,6504.0,15.0,10.0,8672.0,4640.0,2880.0,3800.0,55.0,25.0,4336.0,8.0,10840.0,6.0,2784.0,1728.0,6.0,1248768.0,1647680.0,10.0,12.0,1520.0,2304.0,3040.0,2280.0,2168.0,1728.0
7110.0,9755.0,9755.0,9755.0,5.0,15.0,4266.0,25.0,15.0,4266.0,15.0,5.0,4266.0,5405.0,1440.0,4030.0,35.0,15.0,1422.0,3.0,4266.0,3.0,3243.0,864.0,3.0,409536.0,1146132.0,5.0,9.0,806.0,864.0,2418.0,2418.0,1422.0,864.0
3960.0,7976.0,7976.0,7980.0,4.0,12.0,3960.0,16.0,12.0,2970.0,16.0,0.0,2970.0,3960.0,0.0,3960.0,20.0,20.0,0.0,0.0,4950.0,0.0,3960.0,0.0,0.0,0.0,980100.0,4.0,12.0,0.0,0.0,2970.0,3960.0,0.0,0.0
7944.0,11790.0,11790.0,11790.0,6.0,18.0,3972.0,36.0,18.0,3972.0,18.0,12.0,3972.0,7944.0,2640.0,6528.0,36.0,30.0,2648.0,6.0,6620.0,6.0,3972.0,1320.0,6.0,582560.0,1440512.0,12.0,9.0,2176.0,1320.0,3264.0,3264.0,2648.0,1320.0
10140.0,12000.0,12000.0,12000.0,6.0,18.0,6760.0,36.0,18.0,5070.0,24.0,12.0,5070.0,5688.0,2778.0,5544.0,42.0,30.0,3380.0,6.0,8450.0,8.0,3792.0,1852.0,6.0,782470.0,1561560.0,12.0,12.0,1848.0,1389.0,2772.0,3696.0,3380.0,1389.0
4125.0,9775.0,9815.0,9975.0,5.0,15.0,2475.0,25.0,15.0,2475.0,15.0,10.0,2475.0,4125.0,3600.0,4125.0,20.0,15.0,1650.0,6.0,2475.0,6.0,2475.0,2160.0,6.0,594000.0,680625.0,5.0,9.0,1650.0,2160.0,2475.0,2475.0,1650.0,2160.0
9336.0,11808.0,11808.0,11808.0,6.0,18.0,4668.0,36.0,18.0,4668.0,18.0,12.0,4668.0,4974.0,2646.0,4362.0,48.0,30.0,3112.0,6.0,7780.0,6.0,2487.0,1323.0,6.0,686196.0,1131212.0,6.0,9.0,1454.0,1323.0,2181.0,2181.0,1556.0,1323.0
10782.0,11958.0,11958.0,11964.0,6.0,24.0,7188.0,36.0,24.0,7188.0,24.0,12.0,7188.0,6912.0,3696.0,6912.0,42.0,30.0,3594.0,8.0,8985.0,8.0,4608.0,2464.0,8.0,1106952.0,2070144.0,12.0,16.0,2304.0,2464.0,4608.0,4608.0,5391.0,2464.0
5280.0,9840.0,9840.0,9840.0,5.0,15.0,3168.0,25.0,15.0,3168.0,15.0,5.0,3168.0,5280.0,1520.0,5280.0,30.0,25.0,1056.0,3.0,5280.0,3.0,3168.0,912.0,3.0,321024.0,1115136.0,5.0,9.0,1056.0,912.0,3168.0,3168.0,1056.0,912.0
36080.0,18920.0,19930.0,19930.0,10.0,50.0,10824.0,100.0,40.0,14432.0,30.0,30.0,18040.0,15180.0,8400.0,11070.0,120.0,50.0,10824.0,15.0,18040.0,9.0,4554.0,2520.0,12.0,3030720.0,3994056.0,20.0,15.0,3321.0,4200.0,5535.0,3321.0,3608.0,3360.0
14224.0,16040.0,16040.0,16048.0,8.0,40.0,8890.0,64.0,32.0,7112.0,40.0,16.0,8890.0,14224.0,3960.0,12584.0,40.0,40.0,3556.0,10.0,8890.0,10.0,8890.0,2475.0,8.0,880110.0,2796794.0,16.0,25.0,3146.0,2475.0,7865.0,7865.0,5334.0,1980.0
3456.0,7884.0,7884.0,7884.0,4.0,12.0,2592.0,16.0,12.0,2592.0,12.0,0.0,2592.0,3456.0,0.0,3456.0,20.0,12.0,0.0,0.0,2592.0,0.0,2592.0,0.0,0.0,0.0,746496.0,4.0,9.0,0.0,0.0,2592.0,2592.0,0.0,0.0
8547.0,14028.0,14028.0,14035.0,7.0,28.0,4884.0,49.0,28.0,4884.0,28.0,14.0,4884.0,8547.0,2800.0,8547.0,42.0,35.0,2442.0,8.0,6105.0,8.0,4884.0,1600.0,8.0,488400.0,1490841.0,14.0,16.0,2442.0,1600.0,4884.0,4884.0,2442.0,1600.0
5190.0,11520.0,11520.0,11970.0,6.0,18.0,2595.0,36.0,18.0,2595.0,18.0,6.0,2595.0,4440.0,1296.0,3960.0,24.0,18.0,865.0,3.0,2595.0,3.0,2220.0,648.0,3.0,186840.0,570900.0,6.0,9.0,660.0,648.0,1980.0,1980.0,865.0,648.0
8561.0,14035.0,14035.0,14035.0,7.0,28.0,4892.0,49.0,28.0,4892.0,28.0,14.0,4892.0,3640.0,3360.0,4200.0,28.0,35.0,2446.0,8.0,6115.0,8.0,2080.0,1920.0,8.0,587040.0,733800.0,14.0,16.0,1200.0,1920.0,2400.0,2400.0,2446.0,1920.0
10164.0,13993.0,13993.0,13993.0,7.0,28.0,5808.0,49.0,28.0,5808.0,28.0,14.0,5808.0,4991.0,3542.0,4837.0,42.0,35.0,2904.0,8.0,7260.0,8.0,2852.0,2024.0,8.0,734712.0,1003332.0,14.0,16.0,1382.0,2024.0,2764.0,2764.0,1452.0,2024.0
6540.0,9575.0,9750.0,9890.0,5.0,15.0,3924.0,25.0,15.0,3924.0,15.0,10.0,3924.0,4400.0,2000.0,4400.0,30.0,20.0,2616.0,6.0,5232.0,6.0,2640.0,1200.0,6.0,523200.0,1151040.0,10.0,9.0,1760.0,1200.0,2640.0,2640.0,1308.0,1200.0
9618.0,14028.0,14028.0,14028.0,7.0,28.0,5496.0,49.0,28.0,5496.0,28.0,14.0,5496.0,5208.0,2800.0,2688.0,49.0,35.0,2748.0,8.0,6870.0,8.0,2976.0,1600.0,8.0,549600.0,527616.0,14.0,16.0,768.0,1600.0,1536.0,1536.0,4122.0,1600.0
10528.0,14035.0,14035.0,14042.0,7.0,28.0,6016.0,49.0,28.0,6016.0,28.0,14.0,6016.0,10528.0,3059.0,9422.0,49.0,35.0,3008.0,8.0,7520.0,8.0,6016.0,1748.0,8.0,657248.0,2024384.0,14.0,16.0,2692.0,1748.0,5384.0,5384.0,4512.0,1748.0
8304.0,11982.0,11982.0,11982.0,6.0,18.0,5536.0,36.0,18.0,4152.0,24.0,12.0,4152.0,4524.0,2340.0,2304.0,42.0,24.0,2768.0,6.0,5536.0,8.0,3016.0,1560.0,6.0,539760.0,531456.0,12.0,12.0,768.0,1170.0,1152.0,1536.0,4152.0,1170.0
7055.0,9775.0,9775.0,9875.0,5.0,15.0,4233.0,25.0,15.0,4233.0,15.0,5.0,4233.0,7055.0,1550.0,6020.0,35.0,15.0,1411.0,3.0,4233.0,3.0,4233.0,930.0,3.0,437410.0,1698844.0,5.0,9.0,1204.0,930.0,3612.0,3612.0,2822.0,930.0
4850.0,9815.0,9980.0,9815.0,5.0,15.0,2910.0,25.0,15.0,2910.0,15.0,10.0,2910.0,4850.0,3120.0,4850.0,25.0,15.0,1940.0,6.0,2910.0,6.0,2910.0,1872.0,6.0,605280.0,940900.0,5.0,9.0,1940.0,1872.0,2910.0,2910.0,970.0,1872.0
4520.0,9850.0,9895.0,9850.0,5.0,20.0,3616.0,25.0,15.0,2712.0,20.0,15.0,3616.0,4520.0,4560.0,4320.0,25.0,25.0,2712.0,12.0,4520.0,12.0,3616.0,3648.0,9.0,824448.0,781056.0,5.0,16.0,2592.0,3648.0,3456.0,3456.0,904.0,2736.0
11165.0,9895.0,9895.0,9895.0,5.0,15.0,0.0,25.0,15.0,6699.0,0.0,10.0,6699.0,5500.0,2895.0,0.0,55.0,15.0,4466.0,6.0,6699.0,0.0,0.0,0.0,6.0,1292907.0,0.0,10.0,0.0,0.0,1737.0,0.0,0.0,6699.0,1737.0
3500.0,7888.0,7900.0,8024.0,4.0,16.0,2625.0,16.0,12.0,2625.0,12.0,8.0,3500.0,3500.0,2912.0,1540.0,20.0,16.0,1750.0,8.0,3500.0,6.0,2625.0,2184.0,6.0,637000.0,336875.0,4.0,12.0,770.0,2912.0,1540.0,1155.0,875.0,2184.0
4524.0,11610.0,11610.0,11892.0,6.0,18.0,2262.0,36.0,18.0,2262.0,18.0,0.0,2262.0,3120.0,0.0,3120.0,30.0,24.0,0.0,0.0,3016.0,0.0,1560.0,0.0,0.0,0.0,392080.0,6.0,9.0,0.0,0.0,1560.0,1560.0,0.0,0.0
6652.0,7816.0,7816.0,7976.0,4.0,16.0,6652.0,16.0,12.0,4989.0,16.0,8.0,6652.0,6652.0,2116.0,5456.0,24.0,20.0,3326.0,8.0,8315.0,8.0,6652.0,2116.0,6.0,879727.0,2268332.0,4.0,16.0,2728.0,2116.0,5456.0,5456.0,4989.0,1587.0
4625.0,9825.0,9825.0,9825.0,5.0,15.0,2775.0,25.0,15.0,2775.0,15.0,5.0,2775.0,4625.0,2145.0,4625.0,25.0,25.0,925.0,3.0,4625.0,3.0,2775.0,1287.0,3.0,396825.0,855625.0,5.0,9.0,925.0,1287.0,2775.0,2775.0,925.0,1287.0
6540.0,9700.0,9700.0,9750.0,5.0,15.0,3924.0,25.0,20.0,5232.0,15.0,5.0,3924.0,4880.0,1280.0,3640.0,35.0,25.0,1308.0,3.0,6540.0,3.0,2928.0,768.0,4.0,334848.0,952224.0,5.0,9.0,728.0,768.0,2184.0,2184.0,1308.0,1024.0
6875.0,9780.0,9780.0,9990.0,5.0,15.0,4125.0,25.0,15.0,4125.0,15.0,5.0,4125.0,6875.0,1615.0,6200.0,30.0,20.0,1375.0,3.0,5500.0,3.0,4125.0,969.0,3.0,444125.0,1705000.0,5.0,9.0,1240.0,969.0,3720.0,3720.0,1375.0,969.0
19080.0,16024.0,16024.0,16024.0,8.0,32.0,11925.0,64.0,32.0,9540.0,40.0,24.0,9540.0,9736.0,6544.0,10536.0,56.0,40.0,7155.0,12.0,11925.0,15.0,6085.0,4090.0,12.0,1950930.0,3141045.0,16.0,20.0,3951.0,3272.0,5268.0,6585.0,7155.0,3272.0
8960.0,9870.0,9910.0,9870.0,5.0,15.0,7168.0,25.0,15.0,5376.0,20.0,10.0,5376.0,4480.0,2400.0,4480.0,40.0,15.0,3584.0,6.0,5376.0,8.0,3584.0,1920.0,6.0,860160.0,1605632.0,10.0,12.0,1792.0,1440.0,2688.0,3584.0,1792.0,1440.0
19712.0,16056.0,16056.0,16056.0,8.0,40.0,12320.0,64.0,32.0,9856.0,40.0,24.0,12320.0,19712.0,5200.0,19344.0,72.0,40.0,7392.0,15.0,12320.0,15.0,12320.0,3250.0,12.0,1601600.0,5957952.0,16.0,25.0,7254.0,3250.0,12090.0,12090.0,7392.0,2600.0
10983.0,14049.0,14049.0,14049.0,7.0,28.0,6276.0,49.0,28.0,6276.0,28.0,21.0,6276.0,10983.0,4620.0,9702.0,49.0,35.0,4707.0,12.0,7845.0,12.0,6276.0,2640.0,12.0,1035540.0,2174634.0,14.0,16.0,4158.0,2640.0,5544.0,5544.0,3138.0,2640.0
15120.0,18081.0,18081.0,18081.0,9.0,45.0,8400.0,81.0,45.0,8400.0,45.0,27.0,8400.0,15120.0,10242.0,13995.0,72.0,45.0,5040.0,15.0,8400.0,15.0,8400.0,5690.0,15.0,1911840.0,2612400.0,9.0,25.0,4665.0,5690.0,7775.0,7775.0,5040.0,5690.0
9359.0,14021.0,14021.0,14021.0,7.0,28.0,5348.0,49.0,28.0,5348.0,28.0,14.0,5348.0,9359.0,3717.0,9359.0,42.0,35.0,2674.0,8.0,6685.0,8.0,5348.0,2124.0,8.0,709947.0,1787569.0,14.0,16.0,2674.0,2124.0,5348.0,5348.0,2674.0,2124.0
4896.0,11604.0,11694.0,11700.0,6.0,18.0,2448.0,36.0,18.0,2448.0,18.0,6.0,2448.0,4896.0,1440.0,4896.0,24.0,30.0,816.0,3.0,4080.0,3.0,2448.0,720.0,3.0,195840.0,665856.0,6.0,9.0,816.0,720.0,2448.0,2448.0,816.0,720.0
10787.0,14035.0,14035.0,14035.0,7.0,28.0,6164.0,49.0,28.0,6164.0,28.0,14.0,6164.0,10787.0,3724.0,10787.0,49.0,35.0,3082.0,8.0,7705.0,8.0,6164.0,2128.0,8.0,819812.0,2374681.0,14.0,16.0,3082.0,2128.0,6164.0,6164.0,3082.0,2128.0
6292.0,7740.0,7740.0,7980.0,4.0,16.0,4719.0,16.0,12.0,4719.0,12.0,4.0,6292.0,3956.0,960.0,3536.0,24.0,20.0,1573.0,4.0,7865.0,3.0,2967.0,720.0,3.0,377520.0,1390532.0,4.0,12.0,884.0,960.0,3536.0,2652.0,1573.0,720.0
5844.0,7796.0,7796.0,7984.0,4.0,12.0,4383.0,16.0,12.0,4383.0,12.0,4.0,4383.0,3328.0,1536.0,3328.0,24.0,12.0,1461.0,3.0,4383.0,3.0,2496.0,1152.0,3.0,561024.0,1215552.0,8.0,9.0,832.0,1152.0,2496.0,2496.0,1461.0,1152.0
12288.0,11856.0,11856.0,11856.0,6.0,18.0,6144.0,36.0,18.0,6144.0,18.0,12.0,6144.0,12288.0,4656.0,11748.0,54.0,18.0,4096.0,6.0,6144.0,6.0,6144.0,2328.0,6.0,1589248.0,4009984.0,18.0,9.0,3916.0,2328.0,5874.0,5874.0,2048.0,2328.0
9852.0,11958.0,11958.0,11964.0,6.0,18.0,6568.0,36.0,18.0,4926.0,24.0,12.0,4926.0,5460.0,2352.0,5418.0,42.0,24.0,3284.0,6.0,6568.0,8.0,3640.0,1568.0,6.0,643664.0,1482726.0,12.0,12.0,1806.0,1176.0,2709.0,3612.0,3284.0,1176.0
8820.0,11532.0,11820.0,11964.0,6.0,18.0,2940.0,36.0,18.0,4410.0,12.0,12.0,4410.0,5208.0,3744.0,4428.0,36.0,30.0,2940.0,6.0,7350.0,4.0,1736.0,1248.0,6.0,917280.0,1084860.0,6.0,6.0,1476.0,1872.0,2214.0,1476.0,1470.0,1872.0
13794.0,11994.0,11994.0,12018.0,6.0,18.0,9196.0,36.0,18.0,6897.0,24.0,12.0,6897.0,5742.0,2892.0,5628.0,42.0,30.0,4598.0,6.0,11495.0,8.0,3828.0,1928.0,6.0,1108118.0,2156462.0,18.0,12.0,1876.0,1446.0,2814.0,3752.0,6897.0,1446.0
14245.0,14007.0,14007.0,14007.0,7.0,28.0,8140.0,49.0,28.0,8140.0,28.0,14.0,8140.0,6188.0,3038.0,6188.0,56.0,35.0,4070.0,8.0,10175.0,8.0,3536.0,1736.0,8.0,883190.0,1798940.0,14.0,16.0,1768.0,1736.0,3536.0,3536.0,6105.0,1736.0
4995.0,9810.0,9810.0,9810.0,5.0,15.0,2997.0,25.0,15.0,2997.0,15.0,5.0,2997.0,4995.0,1500.0,4625.0,30.0,15.0,999.0,3.0,2997.0,3.0,2997.0,900.0,3.0,299700.0,924075.0,5.0,9.0,925.0,900.0,2775.0,2775.0,999.0,900.0
11024.0,16032.0,16032.0,16032.0,8.0,32.0,5512.0,64.0,32.0,5512.0,32.0,16.0,5512.0,11024.0,4320.0,11024.0,48.0,40.0,2756.0,8.0,6890.0,8.0,5512.0,2160.0,8.0,744120.0,1898884.0,16.0,16.0,2756.0,2160.0,5512.0,5512.0,4134.0,2160.0
5590.0,9695.0,9695.0,9750.0,5.0,15.0,4472.0,25.0,15.0,3354.0,20.0,10.0,3354.0,3965.0,2050.0,3965.0,25.0,15.0,2236.0,6.0,3354.0,8.0,3172.0,1640.0,6.0,458380.0,886574.0,5.0,12.0,1586.0,1230.0,2379.0,3172.0,1118.0,1230.0
5760.0,7820.0,7820.0,7820.0,4.0,8.0,4320.0,16.0,12.0,4320.0,12.0,0.0,2880.0,5760.0,0.0,5760.0,32.0,12.0,0.0,0.0,4320.0,0.0,4320.0,0.0,0.0,0.0,2073600.0,8.0,6.0,0.0,0.0,2880.0,4320.0,0.0,0.0
5670.0,9800.0,9800.0,10010.0,5.0,15.0,3402.0,25.0,15.0,3402.0,15.0,5.0,3402.0,5670.0,1270.0,5050.0,30.0,25.0,1134.0,3.0,5670.0,3.0,3402.0,762.0,3.0,288036.0,1145340.0,5.0,9.0,1010.0,762.0,3030.0,3030.0,2268.0,762.0
11088.0,11538.0,11532.0,12000.0,6.0,24.0,5544.0,36.0,18.0,5544.0,18.0,12.0,7392.0,6318.0,2220.0,4998.0,48.0,24.0,3696.0,8.0,7392.0,6.0,3159.0,1110.0,6.0,683760.0,1539384.0,6.0,12.0,1666.0,1480.0,3332.0,2499.0,1848.0,1110.0
10164.0,11550.0,11550.0,11700.0,6.0,18.0,5082.0,36.0,18.0,5082.0,18.0,12.0,5082.0,8340.0,3456.0,7086.0,42.0,12.0,3388.0,6.0,3388.0,6.0,4170.0,1728.0,6.0,975744.0,2000614.0,12.0,9.0,2362.0,1728.0,3543.0,3543.0,1694.0,1728.0
3604.0,7816.0,7816.0,8000.0,4.0,12.0,2703.0,16.0,12.0,2703.0,12.0,4.0,2703.0,3604.0,1124.0,3604.0,16.0,20.0,901.0,3.0,4505.0,3.0,2703.0,843.0,3.0,253181.0,811801.0,4.0,9.0,901.0,843.0,2703.0,2703.0,901.0,843.0
8454.0,11628.0,11808.0,11700.0,6.0,18.0,4227.0,36.0,18.0,4227.0,18.0,12.0,4227.0,5166.0,3168.0,5166.0,36.0,24.0,2818.0,6.0,5636.0,6.0,2583.0,1584.0,6.0,743952.0,1213149.0,6.0,9.0,1722.0,1584.0,2583.0,2583.0,1409.0,1584.0
9936.0,11760.0,11760.0,11760.0,6.0,18.0,4968.0,36.0,18.0,4968.0,18.0,12.0,4968.0,9936.0,3168.0,6480.0,42.0,12.0,3312.0,6.0,3312.0,6.0,4968.0,1584.0,6.0,874368.0,1788480.0,6.0,9.0,2160.0,1584.0,3240.0,3240.0,4968.0,1584.0
23320.0,20070.0,20080.0,20080.0,10.0,50.0,11660.0,100.0,50.0,11660.0,50.0,30.0,11660.0,17420.0,8460.0,16820.0,90.0,50.0,6996.0,15.0,11660.0,15.0,8710.0,4230.0,15.0,1972872.0,3922424.0,20.0,25.0,5046.0,4230.0,8410.0,8410.0,6996.0,4230.0
5565.0,9750.0,9750.0,10035.0,5.0,20.0,3339.0,25.0,20.0,4452.0,15.0,5.0,4452.0,5565.0,1320.0,5565.0,25.0,20.0,1113.0,4.0,4452.0,3.0,3339.0,792.0,4.0,293832.0,1238769.0,5.0,12.0,1113.0,1056.0,4452.0,3339.0,1113.0,1056.0
7392.0,11496.0,11496.0,12000.0,6.0,24.0,3696.0,36.0,24.0,4928.0,18.0,12.0,4928.0,7392.0,2640.0,4896.0,36.0,30.0,2464.0,8.0,6160.0,6.0,3696.0,1320.0,8.0,542080.0,1005312.0,6.0,12.0,1632.0,1760.0,3264.0,2448.0,1232.0,1760.0
17550.0,18063.0,18063.0,18063.0,9.0,45.0,9750.0,81.0,45.0,9750.0,45.0,27.0,9750.0,17550.0,6354.0,17550.0,63.0,45.0,5850.0,15.0,9750.0,15.0,9750.0,3530.0,15.0,1376700.0,3802500.0,18.0,25.0,5850.0,3530.0,9750.0,9750.0,5850.0,3530.0
13104.0,13916.0,13916.0,13916.0,7.0,21.0,7488.0,49.0,21.0,5616.0,28.0,14.0,5616.0,13104.0,4228.0,12915.0,42.0,28.0,3744.0,6.0,7488.0,8.0,7488.0,2416.0,6.0,1130688.0,3453840.0,14.0,12.0,3690.0,1812.0,5535.0,7380.0,5616.0,1812.0
7584.0,11484.0,11964.0,11970.0,6.0,18.0,5056.0,36.0,18.0,3792.0,24.0,12.0,3792.0,4056.0,2400.0,4056.0,36.0,30.0,2528.0,6.0,6320.0,8.0,2704.0,1600.0,6.0,505600.0,854464.0,6.0,12.0,1352.0,1200.0,2028.0,2704.0,1264.0,1200.0
20000.0,16040.0,16040.0,16040.0,8.0,40.0,12500.0,64.0,32.0,10000.0,40.0,24.0,12500.0,9344.0,5464.0,9344.0,72.0,40.0,7500.0,15.0,12500.0,15.0,5840.0,3415.0,12.0,1707500.0,2920000.0,24.0,25.0,3504.0,3415.0,5840.0,5840.0,7500.0,2732.0
3920.0,9620.0,9620.0,9750.0,5.0,20.0,2352.0,25.0,15.0,2352.0,15.0,0.0,3136.0,3920.0,0.0,3920.0,25.0,20.0,0.0,0.0,3136.0,0.0,2352.0,0.0,0.0,0.0,614656.0,5.0,12.0,0.0,0.0,3136.0,2352.0,0.0,0.0
1224.0,3880.0,3930.0,3900.0,2.0,6.0,0.0,4.0,6.0,1836.0,0.0,2.0,1836.0,1224.0,616.0,0.0,8.0,4.0,612.0,3.0,1224.0,0.0,0.0,0.0,3.0,188496.0,0.0,2.0,0.0,0.0,924.0,0.0,0.0,612.0,924.0
16821.0,13580.0,13580.0,13650.0,7.0,21.0,7209.0,49.0,21.0,7209.0,21.0,7.0,7209.0,8449.0,2443.0,7224.0,70.0,35.0,2403.0,3.0,12015.0,3.0,3621.0,1047.0,3.0,838647.0,2479896.0,14.0,9.0,1032.0,1047.0,3096.0,3096.0,2403.0,1047.0
9864.0,11718.0,11718.0,11718.0,6.0,18.0,4932.0,36.0,18.0,4932.0,18.0,12.0,4932.0,9864.0,2508.0,8496.0,42.0,18.0,3288.0,6.0,4932.0,6.0,4932.0,1254.0,6.0,687192.0,2327904.0,6.0,9.0,2832.0,1254.0,4248.0,4248.0,4932.0,1254.0
12103.0,14014.0,14014.0,14014.0,7.0,28.0,6916.0,49.0,28.0,6916.0,28.0,14.0,6916.0,6020.0,3794.0,6020.0,49.0,35.0,3458.0,8.0,8645.0,8.0,3440.0,2168.0,8.0,937118.0,1486940.0,14.0,16.0,1720.0,2168.0,3440.0,3440.0,5187.0,2168.0
4395.0,9680.0,9680.0,9750.0,5.0,15.0,2637.0,25.0,15.0,2637.0,15.0,5.0,2637.0,4395.0,900.0,4150.0,20.0,20.0,879.0,3.0,3516.0,3.0,2637.0,540.0,3.0,158220.0,729570.0,5.0,9.0,830.0,540.0,2490.0,2490.0,879.0,540.0
